Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
01:41:50,443.095649433136;354.01700740496335;285.43248219170357,634.927947068528,44;44;44,0.000443095649433136;0.00035401700740496334;0.00028543248219170357,43.11653666666666;5.882384999999999 
01:41:51,1893.8696272850034;1083.2739988581336;6156.34415562314,6531.523412208665,17;17;17,0.0018938696272850035;0.0010832739988581336;0.0061563441556231405,43.11653666666666;5.882384999999999 
01:41:53,411.452284158071;848.0867065588633;1545.150414543162,1809.981725748539,13;13;13,0.000411452284158071;0.0008480867065588633;0.001545150414543162,43.11653666666666;5.882384999999999 
01:41:55,13.956200510660741;545.8118885739628;77.48733914693773,551.4614047868104,1;1;1,1.3956200510660741e-05;0.0005458118885739629;7.748733914693773e-05,43.11653666666666;5.882384999999999 
01:41:57,193.3174437872569;657.2501295439408;646.4275898520153,941.9224998798211,12;12;12,0.0001933174437872569;0.0006572501295439409;0.0006464275898520153,43.11653666666666;5.882384999999999 
01:41:59,1309.7947799396509;1561.694098618825;424.0498999245972,2081.8907610256797,39;39;39,0.001309794779939651;0.001561694098618825;0.0004240498999245972,43.11653666666666;5.882384999999999 
01:42:00,22.638298978805622;661.9531147321051;895.1452389812413,1113.5436307370146,1;1;1,2.263829897880562e-05;0.0006619531147321051;0.0008951452389812413,43.11653666666666;5.882384999999999 
01:42:02,766.5317185497281;375.0654068438221;102.28603103003664,859.4808706990511,63;63;63,0.0007665317185497282;0.0003750654068438221;0.00010228603103003664,43.11653666666666;5.882384999999999 
01:42:04,327.8759415181478;1188.363240998586;39.73688916841844,1233.405385890567,15;15;15,0.00032787594151814783;0.0011883632409985861;3.9736889168418446e-05,43.11653666666666;5.882384999999999 
01:42:06,825.6186203543343;206.07404950777752;122.33559946377603,859.6968181007127,74;74;74,0.0008256186203543343;0.00020607404950777754;0.00012233559946377604,43.11653666666666;5.882384999999999 
01:42:08,170.12735614458714;141.23732277870215;1083.5926022561341,1105.9223419022978,9;9;9,0.00017012735614458716;0.00014123732277870215;0.0010835926022561343,43.11653666666666;5.882384999999999 
01:42:10,196.030872335434;7.391474135717058;728.3629067707302,754.3177452227925,15;15;15,0.000196030872335434;7.391474135717058e-06;0.0007283629067707302,43.11653666666666;5.882384999999999 
01:42:12,351.6009835942585;535.2530851586657;70.5478952725489,644.2795374398495,33;33;33,0.00035160098359425854;0.0005352530851586658;7.05478952725489e-05,43.11653666666666;5.882384999999999 
01:42:14,557.94625125885;437.74735207875557;261.3582857068497,755.800844835059,48;48;48,0.00055794625125885;0.0004377473520787556;0.0002613582857068497,43.11653666666666;5.882384999999999 
01:42:15,44.05144007682786;264.3416854317987;458.9341663010984,531.4486099598442,5;5;5,4.405144007682786e-05;0.0002643416854317987;0.0004589341663010984,43.11653666666666;5.882384999999999 
01:42:17,175.75622400601688;160.84296632130858;188.65311498004013,303.8925926763649,35;35;35,0.00017575622400601686;0.0001608429663213086;0.00018865311498004014,43.11653666666666;5.882384999999999 
01:42:19,123.93048692385346;32.48694726626012;339.69980617521503,363.0566424779236,20;20;20,0.00012393048692385347;3.248694726626012e-05;0.0003396998061752151,43.11653666666666;5.882384999999999 
01:42:21,238.1713155142465;327.5161877791075;237.61703289030933,469.52559366954716,30;30;30,0.0002381713155142465;0.0003275161877791075;0.00023761703289030934,43.11653666666666;5.882384999999999 
01:42:23,114.28634336153623;398.2212025356282;2302.928956762978,2339.898133322323,3;3;3,0.00011428634336153624;0.0003982212025356282;0.0023029289567629784,43.11653666666666;5.882384999999999 
01:42:25,240.29242854754114;518.0615949567169;350.60901097932805,670.1156213417765,21;21;21,0.00024029242854754115;0.0005180615949567169;0.00035060901097932806,43.11653666666666;5.882384999999999 
01:42:26,284.081379327774;891.5576774311073;622.1669698524632,1123.685481192365,15;15;15,0.000284081379327774;0.0008915576774311074;0.0006221669698524633,43.11653666666666;5.882384999999999 
01:42:28,244.7073613484701;206.98933285077516;325.04217939695224,456.4851530983896,32;32;32,0.0002447073613484701;0.0002069893328507752;0.00032504217939695226,43.11653666666666;5.882384999999999 
01:42:30,1137.1728402423857;471.25495250065995;178.97779691697656,1243.8956349431364,66;66;66,0.0011371728402423857;0.00047125495250066;0.00017897779691697659,43.11653666666666;5.882384999999999 
01:42:32,200.40153734525052;1386.5520122782395;960.8080899810751,1698.7758665274996,7;7;7,0.00020040153734525052;0.0013865520122782395;0.0009608080899810752,43.11653666666666;5.882384999999999 
01:42:34,235.84569775581338;48.627856791813805;322.26453137714725,402.29627116072544,36;36;36,0.00023584569775581338;4.862785679181381e-05;0.0003222645313771473,43.11653666666666;5.882384999999999 
01:42:35,391.76745738347387;236.77781532923314;1269.7180887126808,1349.7145992027276,17;17;17,0.0003917674573834739;0.00023677781532923314;0.0012697180887126808,43.11653666666666;5.882384999999999 
01:42:37,286.3970212459559;73.80687758445725;54.88582607903858,300.8041935573739,72;72;72,0.0002863970212459559;7.380687758445726e-05;5.488582607903858e-05,43.11653666666666;5.882384999999999 
01:42:39,59.22219913800552;62.47432305971712;18.73151054062916,88.09755615024281,42;42;42,5.922219913800552e-05;6.247432305971713e-05;1.873151054062916e-05,43.11653666666666;5.882384999999999 
01:42:41,28.609462858835798;1274.9522873942058;1102.5292410119434,1685.7913761148384,1;1;1,2.86094628588358e-05;0.0012749522873942059;0.0011025292410119434,43.11653666666666;5.882384999999999 
01:42:43,1538.5195982265477;349.9824035135904;49.68280189831553,1578.6065430311617,77;77;77,0.0015385195982265479;0.0003499824035135904;4.9682801898315535e-05,43.11653666666666;5.882384999999999 
01:42:45,1289.7433410358424;1154.8494056765228;907.5009406216967,1954.6541875142466,41;41;41,0.0012897433410358422;0.0011548494056765229;0.0009075009406216967,43.11653666666666;5.882384999999999 
01:42:46,923.9055864238737;3054.377828343709;4448.301986567172,5474.506006444812,10;10;10,0.0009239055864238738;0.003054377828343709;0.0044483019865671726,43.11653666666666;5.882384999999999 
01:42:48,687.7550020503996;228.6325417645766;4989.344800011285,5041.710157813391,8;8;8,0.0006877550020503996;0.0002286325417645766;0.004989344800011285,43.11653666666666;5.882384999999999 
01:42:50,1246.5797507413233;289.30497867902204;2494.8903097661555,2803.9500893225318,26;26;26,0.0012465797507413235;0.00028930497867902204;0.002494890309766156,43.11653666666666;5.882384999999999 
01:42:52,709.3196512222287;594.2196533902487;629.492977536529,1119.1482354241803,39;39;39,0.0007093196512222287;0.0005942196533902487;0.000629492977536529,43.11653666666666;5.882384999999999 
01:42:54,1425.9784034188588;862.3621339575454;1551.7170113881384,2277.0394244571494,39;39;39,0.0014259784034188587;0.0008623621339575454;0.0015517170113881385,43.11653666666666;5.882384999999999 
01:42:55,483.535211849213;145.3074656009673;1064.9221937370505,1178.549888367553,24;24;24,0.00048353521184921303;0.0001453074656009673;0.0010649221937370505,43.11653666666666;5.882384999999999 
01:42:57,218.38111892700158;392.2687433560692;334.7006632296132,559.9907267842048,23;23;23,0.00021838111892700157;0.0003922687433560692;0.0003347006632296132,43.11653666666666;5.882384999999999 
01:42:59,537.395396852493;945.0032415739693;677.6126899655796,1281.008937028133,25;25;25,0.000537395396852493;0.0009450032415739693;0.0006776126899655796,43.11653666666666;5.882384999999999 
01:43:01,1499.186107098261;357.81468509038285;161.94529666901403,1549.7795364812323,75;75;75,0.0014991861070982608;0.00035781468509038283;0.00016194529666901404,43.11653666666666;5.882384999999999 
01:43:03,1486.5685396512347;1321.1672378253934;1905.5444778283413,2754.354488871407,33;33;33,0.0014865685396512347;0.0013211672378253933;0.0019055444778283412,43.11653666666666;5.882384999999999 
01:43:05,1013.9593668365476;1652.3925677076984;225.73144272167946,1951.7862279574636,31;31;31,0.0010139593668365477;0.0016523925677076985;0.00022573144272167948,43.11653666666666;5.882384999999999 
01:43:06,1493.3290418910976;955.2883328723906;223.64773908932102,1786.7920241251527,57;57;57,0.0014933290418910976;0.0009552883328723906;0.00022364773908932104,43.11653666666666;5.882384999999999 
01:43:08,228.90313643137605;93.27098889350877;1045.2965985139376,1074.1234110204014,12;12;12,0.00022890313643137607;9.327098889350878e-05;0.0010452965985139379,43.11653666666666;5.882384999999999 
01:43:11,911.9040271123254;1186.1791554737088;430.1519967079166,1556.79821551022,36;36;36,0.0009119040271123255;0.0011861791554737089;0.00043015199670791665,43.11653666666666;5.882384999999999 
01:43:12,80.05424754142761;2452.736149806976;1507.981680749289,2880.33540626692,2;2;2,8.005424754142763e-05;0.002452736149806976;0.001507981680749289,43.11653666666666;5.882384999999999 
01:43:14,2123.4698255538938;1073.2688545767446;1559.8498151525037,2845.024003426625,48;48;48,0.0021234698255538937;0.0010732688545767447;0.0015598498151525037,43.11653666666666;5.882384999999999 
01:43:16,1303.7668784681953;845.6787881183631;1712.7993978754841,2312.717549426792,34;34;34,0.0013037668784681954;0.0008456787881183631;0.0017127993978754842,43.11653666666666;5.882384999999999 
01:43:18,2077.7929470062254;1381.0671706104272;1425.045662355446,2873.2081720900032,46;46;46,0.0020777929470062254;0.0013810671706104272;0.0014250456623554459,43.11653666666666;5.882384999999999 
01:43:20,292.69676436424277;1574.9501198418932;1965.7299690405398,2535.790525071701,7;7;7,0.0002926967643642428;0.0015749501198418932;0.00196572996904054,43.11653666666666;5.882384999999999 
01:43:21,2231.196430460612;152.1602443631505;2125.2280673980763,3085.1231077092198,46;46;46,0.0022311964304606124;0.00015216024436315052;0.0021252280673980765,43.11653666666666;5.882384999999999 
01:43:23,1468.9144198576605;591.9750893338525;867.7615574932194,1805.8666063473925,54;54;54,0.0014689144198576606;0.0005919750893338525;0.0008677615574932194,43.11653666666666;5.882384999999999 
01:43:25,1873.7670621999105;224.18581097284857;2698.1966870943497,3292.6475127887225,35;35;35,0.0018737670621999105;0.00022418581097284856;0.0026981966870943497,43.11653666666666;5.882384999999999 
01:43:27,2651.9424567921947;177.1116913000753;1383.562377653119,2996.39987287901,62;62;62,0.002651942456792195;0.00017711169130007532;0.001383562377653119,43.11653666666666;5.882384999999999 
01:43:29,1195.0532888666787;602.7951350657141;1866.9304941781527,2297.1599439704323,31;31;31,0.0011950532888666788;0.0006027951350657142;0.0018669304941781528,43.11653666666666;5.882384999999999 
01:43:30,191.68015900611888;1552.8392934163414;767.5062334442408,1742.7326165852694,6;6;6,0.0001916801590061189;0.0015528392934163417;0.0007675062334442409,43.11653666666666;5.882384999999999 
01:43:32,1284.2553819179536;483.7122830136628;389.06338118551173,1426.4150073884605,64;64;64,0.0012842553819179536;0.0004837122830136628;0.00038906338118551174,43.11653666666666;5.882384999999999 
01:43:34,1329.3630140813189;279.22065116564323;636.9405657736511,1500.2877989148594,62;62;62,0.0013293630140813189;0.00027922065116564327;0.0006369405657736511,43.11653666666666;5.882384999999999 
01:43:36,1422.7742882283533;1100.0627145099647;1677.5447784296773,2459.386332956944,35;35;35,0.0014227742882283534;0.0011000627145099648;0.0016775447784296773,43.11653666666666;5.882384999999999 
01:43:38,1229.6931471570338;1192.9327993234;644.1250412241554,1830.3362993173014,42;42;42,0.0012296931471570338;0.0011929327993234003;0.0006441250412241554,43.11653666666666;5.882384999999999 
01:43:39,1025.4527817853289;88.4501640923816;3001.2109642378846,3172.7975181314255,19;19;19,0.001025452781785329;8.84501640923816e-05;0.0030012109642378847,43.11653666666666;5.882384999999999 
01:43:41,267.10125224113375;609.0955016740163;240.87289775212105,707.3614083195429,22;22;22,0.00026710125224113374;0.0006090955016740163;0.00024087289775212106,43.11653666666666;5.882384999999999 
01:43:43,320.50504255294743;375.3833867518116;1570.6686139043331,1646.4009426792995,11;11;11,0.00032050504255294745;0.0003753833867518116;0.001570668613904333,43.11653666666666;5.882384999999999 
01:43:45,51.46847730318708;96.95955582618704;107.08191623048435,153.35154516832438,20;20;20,5.146847730318708e-05;9.695955582618704e-05;0.00010708191623048436,43.11653666666666;5.882384999999999 
01:43:47,36.7347847429911;77.87514993667438;24.336062291482108,89.47752408078972,24;24;24,3.6734784742991107e-05;7.787514993667439e-05;2.4336062291482108e-05,43.11653666666666;5.882384999999999 
01:43:48,13.660666243235212;23.260542014439167;26.470892105045607,37.79384534354134,21;21;21,1.3660666243235214e-05;2.3260542014439168e-05;2.6470892105045607e-05,43.11653666666666;5.882384999999999 
01:43:50,5.26537318229664;9.94840668996233;18.61678837780012,21.754993907641747,14;14;14,5.265373182296641e-06;9.94840668996233e-06;1.861678837780012e-05,43.11653666666666;5.882384999999999 
01:43:52,2.3567922592162285;5.937495419182537;3.210350090608216,7.149452378342227,19;19;19,2.356792259216229e-06;5.937495419182537e-06;3.210350090608216e-06,43.11653666666666;5.882384999999999 
01:43:54,55.77679331143662;135.16453002611883;101.83711821873764,178.18894324953342,18;18;18,5.5776793311436625e-05;0.00013516453002611884;0.00010183711821873765,43.11653666666666;5.882384999999999 
01:43:55,87.10529612859078;63.893386335372895;29.003508548751,111.8521387331873,51;51;51,8.710529612859078e-05;6.389338633537289e-05;2.9003508548751e-05,43.11653666666666;5.882384999999999 
01:43:57,100.2783931795756;127.23934843698991;67.59192910828737,175.5399578726366,35;35;35,0.0001002783931795756;0.00012723934843698992;6.759192910828737e-05,43.11653666666666;5.882384999999999 
01:43:59,256.79995020230604;226.84561937967956;48.00873120625404,345.99131163613293,48;48;48,0.00025679995020230604;0.00022684561937967956;4.800873120625404e-05,43.11653666666666;5.882384999999999 
01:44:01,164.99353935559583;107.83509216944309;52.62816873234577,204.0122527604631,54;54;54,0.00016499353935559583;0.0001078350921694431;5.262816873234577e-05,43.11653666666666;5.882384999999999 
01:44:02,62.42943177859005;18.274492359161343;111.83789807001432,129.3796988244353,29;29;29,6.242943177859005e-05;1.8274492359161344e-05;0.00011183789807001432,43.11653666666666;5.882384999999999 
01:44:04,279.5498538939158;190.36147762298526;238.37270278932544,413.7718675913142,43;43;43,0.0002795498538939158;0.00019036147762298527;0.00023837270278932547,43.11653666666666;5.882384999999999 
01:44:06,143.52615462621057;127.55421089490227;95.90897514980057,214.6354241337929,42;42;42,0.00014352615462621057;0.00012755421089490226;9.590897514980057e-05,43.11653666666666;5.882384999999999 
01:44:08,70.38017645835865;93.76978090604204;75.72348589260613,139.57144179668185,30;30;30,7.038017645835864e-05;9.376978090604205e-05;7.572348589260613e-05,43.11653666666666;5.882384999999999 
01:44:10,256.93025961558016;207.17139193534905;82.33933844884511,340.166004472453,49;49;49,0.00025693025961558017;0.00020717139193534906;8.233933844884511e-05,43.11653666666666;5.882384999999999 
01:44:11,58.15603121121725;39.21378104527706;62.87959156988521,94.20025279213736,38;38;38,5.815603121121725e-05;3.9213781045277064e-05;6.28795915698852e-05,43.11653666666666;5.882384999999999 
01:44:13,12.289611698786326;76.7628437487286;12.148702955233404,78.68392287877597,9;9;9,1.2289611698786327e-05;7.676284374872861e-05;1.2148702955233403e-05,43.11653666666666;5.882384999999999 
01:44:15,60.54462146123263;24.270595839818498;112.07981219609486,129.6788236845772,28;28;28,6.054462146123263e-05;2.4270595839818497e-05;0.00011207981219609487,43.11653666666666;5.882384999999999 
01:44:17,94.81350319226564;47.97568623542714;17.097343209574234,107.62706909591051,62;62;62,9.481350319226565e-05;4.797568623542714e-05;1.7097343209574234e-05,43.11653666666666;5.882384999999999 
