Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
01:44:17,62.00857601801535;132.1724014409382;44.410570325846166,152.6004782401203,24;24;24,6.200857601801536e-05;0.0001321724014409382;4.4410570325846164e-05,43.11666833333334;5.882486666666667 
01:44:19,54.57408107121847;165.3196246337891;33.89478772165688,177.36337065054056,18;18;18,5.4574081071218474e-05;0.00016531962463378912;3.389478772165688e-05,43.11666833333334;5.882486666666667 
01:44:21,55.52053891499836;6.752396869659377;151.78615035375208,161.76266733739607,20;20;20,5.5520538914998365e-05;6.7523968696593765e-06;0.0001517861503537521,43.11666833333334;5.882486666666667 
01:44:22,26.167252467472924;11.808277406692449;65.04310192426566,71.09687493090172,22;22;22,2.6167252467472925e-05;1.180827740669245e-05;6.504310192426565e-05,43.11666833333334;5.882486666666667 
01:44:24,13.385707146326975;45.84833830197651;1.6329203510245804,47.790309789040975,16;16;16,1.3385707146326975e-05;4.584833830197652e-05;1.6329203510245806e-06,43.11666833333334;5.882486666666667 
01:44:26,27.096876080831056;54.91450661977135;75.31322946228869,97.06660735120073,16;16;16,2.7096876080831056e-05;5.491450661977136e-05;7.531322946228869e-05,43.11666833333334;5.882486666666667 
01:44:28,46.85839212735435;60.795887937545785;41.245111516307276,87.13786850083122,33;33;33,4.685839212735435e-05;6.0795887937545786e-05;4.124511151630728e-05,43.11666833333334;5.882486666666667 
01:44:30,70.43379659970533;24.77936369260151;84.46793336231728,112.7376083432665,39;39;39,7.043379659970533e-05;2.477936369260151e-05;8.446793336231729e-05,43.11666833333334;5.882486666666667 
01:44:32,48.98012865066498;98.69909296989441;102.3147115707328,150.3624426494788,19;19;19,4.898012865066498e-05;9.869909296989442e-05;0.0001023147115707328,43.11666833333334;5.882486666666667 
01:44:33,13.282831293742026;66.59185112317404;19.719118725456397,70.70892366948908,11;11;11,1.3282831293742026e-05;6.659185112317404e-05;1.97191187254564e-05,43.11666833333334;5.882486666666667 
01:44:35,32.18829554875702;126.62895171165466;56.66589007378242,142.41488995108867,13;13;13,3.218829554875702e-05;0.00012662895171165468;5.666589007378242e-05,43.11666833333334;5.882486666666667 
01:44:37,22.00233916282679;126.84343227704365;70.49801607129602,146.77646102303234,9;9;9,2.200233916282679e-05;0.00012684343227704363;7.049801607129603e-05,43.11666833333334;5.882486666666667 
01:44:39,32.95207081794763;150.56410992304487;30.875849065784777,157.1900385636536,12;12;12,3.295207081794763e-05;0.00015056410992304487;3.087584906578478e-05,43.11666833333334;5.882486666666667 
01:44:41,3.9498092492425974;175.81420857747395;18.16538160640313,176.79428163754383,1;1;1,3.949809249242598e-06;0.00017581420857747397;1.816538160640313e-05,43.11666833333334;5.882486666666667 
01:44:43,60.858860429127944;47.32538614908853;118.5160996278185,141.38443668906214,26;26;26,6.085886042912794e-05;4.732538614908853e-05;0.0001185160996278185,43.11666833333334;5.882486666666667 
01:44:45,6.03413637161232;35.41610335985816;37.37323851904151,51.840815351887926,7;7;7,6.0341363716123196e-06;3.541610335985816e-05;3.737323851904151e-05,43.11666833333334;5.882486666666667 
01:44:47,13.698075644174635;177.3031027348836;116.94864572842434,212.84034686469275,4;4;4,1.3698075644174635e-05;0.00017730310273488358;0.00011694864572842434,43.11666833333334;5.882486666666667 
01:44:48,39.19071191469759;146.86494366010035;128.37472375551684,198.9605319553869,11;11;11,3.919071191469759e-05;0.00014686494366010036;0.00012837472375551684,43.11666833333334;5.882486666666667 
01:44:51,63.06726206461555;199.02985931078584;119.82044074060383,240.72245940267115,15;15;15,6.306726206461554e-05;0.00019902985931078584;0.00011982044074060383,43.11666833333334;5.882486666666667 
01:44:52,36.99540356953979;126.42320000648493;3.2253138510380808,131.76451735801453,16;16;16,3.6995403569539787e-05;0.00012642320000648494;3.2253138510380807e-06,43.11666833333334;5.882486666666667 
01:44:54,60.358197946548344;175.7911394468943;13.745460885346006,186.37213971606036,19;19;19,6.035819794654835e-05;0.0001757911394468943;1.3745460885346006e-05,43.11666833333334;5.882486666666667 
01:44:57,36.288365891773616;143.3447190316518;9.861118087755472,148.19512685408753,14;14;14,3.6288365891773614e-05;0.0001433447190316518;9.861118087755472e-06,43.11666833333334;5.882486666666667 
01:44:58,62.027904208501155;88.88972455342608;46.72122432391923,118.0326939199853,32;32;32,6.202790420850116e-05;8.888972455342608e-05;4.672122432391923e-05,43.11666833333334;5.882486666666667 
01:45:00,7.7506043847405675;67.36435525258374;6.128283363972642,68.0851238077321,7;7;7,7.750604384740568e-06;6.736435525258374e-05;6.128283363972642e-06,43.11666833333334;5.882486666666667 
01:45:02,26.219002138773483;97.2962404346466;6.5254465039839005,100.97809627808363,15;15;15,2.6219002138773483e-05;9.729624043464661e-05;6.525446503983901e-06,43.11666833333334;5.882486666666667 
01:45:04,29.03842398961487;0.14090874354041188;33.0524527104501,43.996756167372006,41;41;41,2.903842398961487e-05;1.409087435404119e-07;3.3052452710450095e-05,43.11666833333334;5.882486666666667 
01:45:06,36.962358598708946;2.7645547294616706;59.918637485480986,70.4563824940525,32;32;32,3.6962358598708944e-05;2.7645547294616704e-06;5.9918637485480986e-05,43.11666833333334;5.882486666666667 
01:45:08,76.02026714007131;22.56597413698834;102.35897936183136,129.48229554960344,36;36;36,7.602026714007132e-05;2.2565974136988344e-05;0.00010235897936183136,43.11666833333334;5.882486666666667 
01:45:10,50.71841881434103;33.414700409571296;117.9337599531678,132.65470947983607,22;22;22,5.071841881434103e-05;3.34147004095713e-05;0.0001179337599531678,43.11666833333334;5.882486666666667 
01:45:11,12.731042629877509;8.789962240854923;2.447198311498866,15.663066820237237,54;54;54,1.273104262987751e-05;8.789962240854923e-06;2.447198311498866e-06,43.11666833333334;5.882486666666667 
01:45:13,10.791365191141544;124.74538837432861;32.69581642150321,129.40974420351546,5;5;5,1.0791365191141545e-05;0.0001247453883743286;3.269581642150321e-05,43.11666833333334;5.882486666666667 
01:45:15,29.34393409729008;91.13990001996358;51.32133365950864,108.63437362338716,16;16;16,2.934393409729008e-05;9.113990001996358e-05;5.132133365950864e-05,43.11666833333334;5.882486666666667 
01:45:17,73.19523387908977;60.60135905265808;16.985115006770357,96.53269453111236,49;49;49,7.319523387908977e-05;6.060135905265809e-05;1.6985115006770357e-05,43.11666833333334;5.882486666666667 
01:45:19,22.511730505625437;10.286961768468242;43.21783392589573,49.803421188008144,27;27;27,2.2511730505625437e-05;1.028696176846824e-05;4.3217833925895735e-05,43.11666833333334;5.882486666666667 
01:45:21,14.29163813908918;30.28976845105489;103.44073453904379,108.72767152613044,8;8;8,1.429163813908918e-05;3.028976845105489e-05;0.00010344073453904379,43.11666833333334;5.882486666666667 
01:45:23,48.534333289463994;114.79885215441382;35.23217380524635,129.520901922689,22;22;22,4.853433328946399e-05;0.00011479885215441383;3.523217380524635e-05,43.11666833333334;5.882486666666667 
01:45:24,29.05089378992737;229.34893179257705;45.636351696671795,235.64287288303908,7;7;7,2.905089378992737e-05;0.00022934893179257706;4.5636351696671794e-05,43.11666833333334;5.882486666666667 
01:45:26,67.55950762748769;119.22750173568723;58.150419801043185,148.86556204857933,27;27;27,6.755950762748769e-05;0.00011922750173568723;5.815041980104319e-05,43.11666833333334;5.882486666666667 
01:45:28,65.39100935300202;100.85574493408203;34.126102517435086,124.94981497962891,32;32;32,6.539100935300201e-05;0.00010085574493408204;3.4126102517435084e-05,43.11666833333334;5.882486666666667 
01:45:30,25.039982519149213;197.15315436363218;38.5416588083789,202.43968599015108,7;7;7,2.5039982519149212e-05;0.0001971531543636322;3.85416588083789e-05,43.11666833333334;5.882486666666667 
01:45:32,70.30286369641597;176.81615703264865;2.5594265142974137,190.29712739763886,22;22;22,7.030286369641597e-05;0.00017681615703264868;2.559426514297414e-06,43.11666833333334;5.882486666666667 
01:45:34,40.225081850687516;44.24534547170003;34.897359666855365,69.23534875713749,36;36;36,4.022508185068752e-05;4.424534547170003e-05;3.489735966685537e-05,43.11666833333334;5.882486666666667 
01:45:36,104.15774805704825;48.689582303365064;27.750917107271178,118.27774645082792,62;62;62,0.00010415774805704826;4.8689582303365066e-05;2.775091710727118e-05,43.11666833333334;5.882486666666667 
01:45:37,41.57805518468233;136.17021942138666;12.214169406910003,142.89943759339914,17;17;17,4.157805518468233e-05;0.00013617021942138665;1.2214169406910002e-05,43.11666833333334;5.882486666666667 
01:45:39,77.86891503651921;66.04255641937256;88.86540844281043,135.35969859998278,35;35;35,7.786891503651922e-05;6.604255641937257e-05;8.886540844281044e-05,43.11666833333334;5.882486666666667 
01:45:41,63.20131241798388;8.218221896489474;6.93570293428003,64.10966415204592,80;80;80,6.320131241798388e-05;8.218221896489474e-06;6.93570293428003e-06,43.11666833333334;5.882486666666667 
01:45:43,36.543373308182055;57.33115392049152;36.98729819936375,77.39728400069927,28;28;28,3.6543373308182054e-05;5.733115392049153e-05;3.698729819936375e-05,43.11666833333334;5.882486666666667 
01:45:45,64.73260389645874;99.70478236516315;16.042398103099487,119.95295815693211,33;33;33,6.473260389645874e-05;9.970478236516315e-05;1.6042398103099487e-05,43.11666833333334;5.882486666666667 
01:45:47,111.70696516672812;26.83064584414164;41.38664374988643,122.11135862013157,66;66;66,0.00011170696516672812;2.683064584414164e-05;4.138664374988643e-05,43.11666833333334;5.882486666666667 
01:45:49,20.38188861211143;16.4021518421173;52.277767343547055,58.45867708796038,20;20;20,2.038188861211143e-05;1.64021518421173e-05;5.2277767343547055e-05,43.11666833333334;5.882486666666667 
01:45:51,20.696751070023;89.18588231086733;8.397163530984741,91.94014065569225,13;13;13,2.0696751070023e-05;8.918588231086733e-05;8.397163530984741e-06,43.11666833333334;5.882486666666667 
01:45:53,76.27278059641523;177.75139205614727;37.56963787398071,197.03951920310075,23;23;23,7.627278059641524e-05;0.00017775139205614726;3.756963787398071e-05,43.11666833333334;5.882486666666667 
01:45:55,61.778508202235294;158.26234114646914;47.153302904771266,176.3150211288991,21;21;21,6.177850820223529e-05;0.00015826234114646914;4.715330290477127e-05,43.11666833333334;5.882486666666667 
01:45:56,76.03897184054011;148.08885456085198;164.02712983131272,233.70308813622884,19;19;19,7.603897184054012e-05;0.000148088854560852;0.00016402712983131274,43.11666833333334;5.882486666666667 
01:45:58,62.824724448521465;64.23568235397339;24.427715323769306,93.1122020223576,42;42;42,6.282472444852147e-05;6.42356823539734e-05;2.4427715323769306e-05,43.11666833333334;5.882486666666667 
01:46:00,16.192659196853974;28.433015184402475;27.375576117819378,42.66216980094242,22;22;22,1.6192659196853977e-05;2.8433015184402476e-05;2.737557611781938e-05,43.11666833333334;5.882486666666667 
01:46:02,16.56114179611179;52.99228690147401;37.72738084795435,67.12532423970589,14;14;14,1.656114179611179e-05;5.299228690147402e-05;3.772738084795435e-05,43.11666833333334;5.882486666666667 
01:46:04,61.2098853079476;154.98527762413022;9.566830800372017,166.90898894668246,22;22;22,6.12098853079476e-05;0.00015498527762413024;9.566830800372018e-06,43.11666833333334;5.882486666666667 
01:46:06,3.6293353811904794;4.178006594975756;39.86096368154968,40.24331298537242,5;5;5,3.6293353811904795e-06;4.178006594975756e-06;3.986096368154968e-05,43.11666833333334;5.882486666666667 
01:46:08,3.386174275080589;80.83173959096264;37.710546617505614,89.25985451317675,2;2;2,3.386174275080589e-06;8.083173959096264e-05;3.7710546617505616e-05,43.11666833333334;5.882486666666667 
01:46:10,9.997662401199314;161.72084026336663;21.692464625056473,163.47521662468296,4;4;4,9.997662401199314e-06;0.00016172084026336663;2.1692464625056475e-05,43.11666833333334;5.882486666666667 
01:46:11,25.718963146209582;12.509080184300737;43.678593047468794,52.20882725152655,30;30;30,2.5718963146209584e-05;1.250908018430074e-05;4.36785930474688e-05,43.11666833333334;5.882486666666667 
01:46:13,43.56449437459303;153.1272773774464;17.553114411036574,160.1684740286624,16;16;16,4.356449437459303e-05;0.00015312727737744642;1.7553114411036576e-05,43.11666833333334;5.882486666666667 
01:46:15,67.34003914197231;179.54018491109213;115.85192679087264,224.03354170906917,18;18;18,6.734003914197231e-05;0.00017954018491109214;0.00011585192679087264,43.11666833333334;5.882486666666667 
01:46:17,46.246748421987114;43.79019776026404;57.96461977641343,86.11759579385493,32;32;32,4.6246748421987115e-05;4.379019776026404e-05;5.796461977641343e-05,43.11666833333334;5.882486666666667 
01:46:19,18.437223253249925;162.17224703470856;35.54080136297699,167.04166387790593,6;6;6,1.843722325324993e-05;0.00016217224703470856;3.5540801362976996e-05,43.11666833333334;5.882486666666667 
01:46:21,52.51407005945835;26.57189748764036;104.19889839807617,119.67123178807832,26;26;26,5.251407005945835e-05;2.6571897487640358e-05;0.00010419889839807617,43.11666833333334;5.882486666666667 
01:46:22,5.549684629440332;36.901880067189545;106.02759461401945,112.40284058516642,3;3;3,5.549684629440332e-06;3.6901880067189545e-05;0.00010602759461401945,43.11666833333334;5.882486666666667 
01:46:24,18.773284371693567;181.85270937919617;66.40480411847349,194.50563520028845,6;6;6,1.8773284371693566e-05;0.00018185270937919618;6.640480411847349e-05,43.11666833333334;5.882486666666667 
01:46:26,37.74795601844805;104.81428304354351;49.47143878301752,121.89489476087418,18;18;18,3.774795601844805e-05;0.00010481428304354351;4.947143878301752e-05,43.11666833333334;5.882486666666667 
01:46:28,86.84530079205788;122.65732031186418;6.615852556246082,150.43501587328745,35;35;35,8.68453007920579e-05;0.0001226573203118642;6.6158525562460824e-06,43.11666833333334;5.882486666666667 
01:46:30,86.52295645395952;0.678357137044304;99.594424632377,131.9307832910628,41;41;41,8.652295645395953e-05;6.78357137044304e-07;9.9594424632377e-05,43.11666833333334;5.882486666666667 
01:46:32,9.439015347162794;77.02408606529235;97.08861825941106,124.29000217410564,4;4;4,9.439015347162794e-06;7.702408606529234e-05;9.708861825941106e-05,43.11666833333334;5.882486666666667 
01:46:34,15.002416756947634;12.63502516746523;28.017770833999478,34.20105045226148,26;26;26,1.5002416756947635e-05;1.263502516746523e-05;2.8017770833999478e-05,43.11666833333334;5.882486666666667 
01:46:36,40.72137990315797;37.799082199732496;12.914348694510025,57.04193017914843,46;46;46,4.072137990315797e-05;3.77990821997325e-05;1.2914348694510026e-05,43.11666833333334;5.882486666666667 
01:46:38,17.93593728065493;1.501363957722983;52.171774040873586,55.18918323766994,19;19;19,1.7935937280654928e-05;1.5013639577229828e-06;5.2171774040873585e-05,43.11666833333334;5.882486666666667 
01:46:40,45.05089457194039;125.10638909339902;58.56878160157741,145.29794861598808,18;18;18,4.505089457194039e-05;0.00012510638909339904;5.856878160157742e-05,43.11666833333334;5.882486666666667 
01:46:41,67.55950762748691;17.494506349563537;44.38188978512514,82.70487872055901,55;55;55,6.755950762748692e-05;1.7494506349563538e-05;4.438188978512514e-05,43.11666833333334;5.882486666666667 
01:46:44,44.595123370488515;88.5692506853739;32.871017115889245,104.4688516335409,25;25;25,4.459512337048852e-05;8.85692506853739e-05;3.287101711588924e-05,43.11666833333334;5.882486666666667 
01:46:46,9.871093928019103;13.199283631642652;30.30722617150161,34.49909479877519,17;17;17,9.871093928019104e-06;1.3199283631642653e-05;3.030722617150161e-05,43.11666833333334;5.882486666666667 
01:46:48,41.874212942123094;72.86977209091187;114.07809769629296,141.69426864947172,17;17;17,4.1874212942123094e-05;7.286977209091186e-05;0.00011407809769629296,43.11666833333334;5.882486666666667 
01:46:49,60.14309389114353;30.47806243578592;60.79962887763557,90.78931051779603,42;42;42,6.014309389114353e-05;3.047806243578592e-05;6.079962887763557e-05,43.11666833333334;5.882486666666667 
01:46:51,12.39996943155941;36.096954456965136;94.02852926256422,101.47962198516862,7;7;7,1.239996943155941e-05;3.609695445696514e-05;9.402852926256422e-05,43.11666833333334;5.882486666666667 
01:46:53,61.853950494129926;42.173488149642935;60.413065067930205,96.19902663405861,40;40;40,6.185395049412993e-05;4.217348814964294e-05;6.041306506793021e-05,43.11666833333334;5.882486666666667 
